,Timestamp,Server,Tactic,Latency,Cost,Reliability,
,2020-04-03 07:00:27.777555,5,3,0.029550552368164062,26.3,1,
,2020-04-03 07:01:25.935334,5,4,58.15739870071411,30.5,1,
,2020-04-03 07:01:31.758906,5,5,5.822878837585449,26.4,1,
,2020-04-03 07:01:39.238129,6,1,4.172959566116333,25.3,1,
,2020-04-03 07:02:44.365935,6,2,65.10276365280151,29.5,1,
,2020-04-03 07:02:44.519496,6,3,0.0298004150390625,26.2,1,
,2020-04-03 07:03:44.077101,6,4,59.557172775268555,31.7,1,
,2020-04-03 07:03:49.744775,6,5,5.6668102741241455,26.4,1,
,2020-04-03 07:04:19.269060,7,1,14.68651795387268,7.6,1,
,2020-04-03 07:05:23.126282,7,2,63.835384368896484,29.8,1,
,2020-04-03 07:05:23.262710,7,3,0.03056502342224121,27.8,1,
,2020-04-03 07:06:21.865161,7,4,58.6020941734314,30.6,1,
,2020-04-03 07:06:27.436148,7,5,5.570294141769409,26.6,1,
,2020-04-03 07:07:38.322946,8,1,36.23337745666504,2.3,1,
,2020-04-03 07:08:42.463093,8,2,64.11821055412292,30.2,1,
,2020-04-03 07:08:42.601294,8,3,0.03260612487792969,25.0,1,
,2020-04-03 07:09:41.697821,8,4,59.09590792655945,30.8,1,
,2020-04-03 07:09:47.521701,8,5,5.822995901107788,27.2,1,
,2020-04-03 07:10:08.126875,1,1,10.350387334823608,11.0,1,
,2020-04-03 07:11:09.700887,1,2,61.55218267440796,29.2,1,
,2020-04-03 07:11:09.837741,1,3,0.03139495849609375,24.1,1,
,2020-04-03 07:12:10.143481,1,4,60.30536413192749,31.9,1,
,2020-04-03 07:12:15.733253,1,5,5.589075326919556,25.9,1,
,2020-04-03 07:12:42.990601,2,1,14.058224439620972,8.4,1,
,2020-04-03 07:13:45.079541,2,2,62.067291021347046,28.8,1,
,2020-04-03 07:13:45.215365,2,3,0.02992558479309082,25.5,1,
,2020-04-03 07:14:44.546161,2,4,59.330405473709106,29.6,1,
,2020-04-03 07:14:50.316273,2,5,5.769375801086426,26.6,1,
,2020-04-03 07:15:27.821762,3,1,19.86262011528015,4.7,1,
,2020-04-03 07:16:31.208611,3,2,63.36499547958374,30.3,1,
,2020-04-03 07:16:31.345495,3,3,0.03130841255187988,30.9,1,
,2020-04-03 07:17:29.647638,3,4,58.24128031730652,29.5,1,
,2020-04-03 07:17:35.420859,3,5,5.772404909133911,26.3,1,
,2020-04-03 07:18:03.048079,4,1,13.869098901748657,8.6,1,
,2020-04-03 07:19:05.509657,4,2,62.43970322608948,30.0,1,
,2020-04-03 07:19:05.647411,4,3,0.02990865707397461,24.1,1,
,2020-04-03 07:20:04.038534,4,4,58.39074730873108,31.1,1,
,2020-04-03 07:20:09.929995,4,5,5.8907647132873535,28.5,1,
,2020-04-03 07:20:23.163579,5,1,5.650991439819336,9.3,1,
,2020-04-03 07:21:25.071059,5,2,61.87887668609619,29.3,1,
,2020-04-03 07:21:25.211007,5,3,0.02981400489807129,50.9,1,
,2020-04-03 07:22:23.683933,5,4,58.472501277923584,30.3,1,
,2020-04-03 07:22:29.356488,5,5,5.6717095375061035,26.4,1,
,2020-04-03 07:22:35.704767,6,1,3.5429306030273438,26.2,1,
,2020-04-03 07:23:40.815859,6,2,65.08521032333374,29.1,1,
,2020-04-03 07:23:40.956942,6,3,0.029618263244628906,50.0,1,
,2020-04-03 07:24:39.280387,6,4,58.32300353050232,30.4,1,
,2020-04-03 07:24:44.921951,6,5,5.640794515609741,26.1,1,
,2020-04-03 07:25:23.037870,7,1,13.817440509796143,5.6,1,
,2020-04-03 07:26:24.541500,7,2,61.47981667518616,28.7,1,
,2020-04-03 07:26:24.678830,7,3,0.029464006423950195,25.5,1,
,2020-04-03 07:27:22.882841,7,4,58.20361018180847,31.6,1,
,2020-04-03 07:27:30.905658,7,5,8.021790742874146,33.3,1,
,2020-04-03 07:28:43.537122,8,1,37.64108324050903,2.4,1,
,2020-04-03 07:29:47.624048,8,2,64.06324195861816,29.3,1,
,2020-04-03 07:29:47.761072,8,3,0.02924823760986328,25.5,1,
,2020-04-03 07:30:48.796052,8,4,61.03457546234131,30.7,1,
,2020-04-03 07:30:54.494921,8,5,5.698122262954712,26.1,1,
,2020-04-03 07:31:15.129817,1,1,10.515036821365356,6.5,1,
,2020-04-03 07:32:21.842412,1,2,66.68887829780579,31.0,1,
,2020-04-03 07:32:21.988072,1,3,0.032547950744628906,43.9,1,
,2020-04-03 07:33:21.866056,1,4,59.877559423446655,29.9,1,
,2020-04-03 07:33:27.529664,1,5,5.661544322967529,26.2,1,
,2020-04-03 07:33:57.000639,2,1,16.234721183776855,9.2,1,
,2020-04-03 07:34:59.100201,2,2,62.07462406158447,30.4,1,
,2020-04-03 07:34:59.259101,2,3,0.03175950050354004,50.8,1,
,2020-04-03 07:35:59.093155,2,4,59.833473443984985,31.3,1,
,2020-04-03 07:36:04.779249,2,5,5.685297012329102,26.9,1,
,2020-04-03 07:36:29.954406,3,1,14.153629064559937,7.5,1,
,2020-04-03 07:37:34.465987,3,2,64.48806834220886,30.7,1,
,2020-04-03 07:37:34.601738,3,3,0.028561830520629883,24.1,1,
,2020-04-03 07:38:35.148884,3,4,60.54677629470825,31.7,1,
,2020-04-03 07:38:40.953455,3,5,5.803848505020142,26.7,1,
,2020-04-03 07:39:09.347941,4,1,13.419756889343262,5.7,1,
,2020-04-03 07:40:13.117202,4,2,63.74571943283081,29.8,1,
,2020-04-03 07:40:13.259974,4,3,0.03142356872558594,24.6,1,
,2020-04-03 07:41:16.975327,4,4,63.7149715423584,31.7,1,
,2020-04-03 07:41:23.015435,4,5,6.038804292678833,26.0,1,
,2020-04-03 07:41:39.970104,5,1,6.243344068527222,7.2,1,
,2020-04-03 07:42:44.284007,5,2,64.2905638217926,28.7,1,
,2020-04-03 07:42:44.423330,5,3,0.030994653701782227,49.1,1,
,2020-04-03 07:43:47.188908,5,4,62.7651789188385,29.7,1,
,2020-04-03 07:43:53.776212,5,5,6.586239337921143,29.0,1,
,2020-04-03 07:44:00.046543,6,1,3.0920774936676025,25.4,1,
,2020-04-03 07:45:06.227619,6,2,66.15776324272156,28.3,1,
,2020-04-03 07:45:06.365833,6,3,0.03176999092102051,25.5,1,
,2020-04-03 07:46:07.182916,6,4,60.816712379455566,30.9,1,
,2020-04-03 07:46:13.155521,6,5,5.971931219100952,28.0,1,
,2020-04-03 07:46:42.133838,7,1,16.08152198791504,7.8,1,
,2020-04-03 07:47:46.893779,7,2,64.73573613166809,29.3,1,
,2020-04-03 07:47:47.047081,7,3,0.03149533271789551,25.8,1,
,2020-04-03 07:48:45.975209,7,4,58.92766499519348,32.9,1,
,2020-04-03 07:48:51.710064,7,5,5.733912706375122,26.5,1,
,2020-04-03 07:49:56.284190,8,1,30.71388077735901,2.5,1,
,2020-04-03 07:50:57.963248,8,2,61.656036376953125,28.2,1,
,2020-04-03 07:50:58.102166,8,3,0.03164172172546387,25.5,1,
,2020-04-03 07:52:00.793728,8,4,62.69115877151489,30.6,1,
,2020-04-03 07:52:06.622948,8,5,5.828485488891602,26.4,1,
,2020-04-03 07:52:27.300707,1,1,10.485949754714966,7.3,1,
,2020-04-03 07:53:31.565771,1,2,64.24220776557922,30.2,1,
,2020-04-03 07:53:31.704537,1,3,0.03177523612976074,25.0,1,
,2020-04-03 07:54:32.441808,1,4,60.736886978149414,30.9,1,
,2020-04-03 07:54:38.159745,1,5,5.71710729598999,26.7,1,
,2020-04-03 07:55:04.458910,2,1,13.311472415924072,8.3,1,
,2020-04-03 07:56:11.382632,2,2,66.90075612068176,29.6,1,
,2020-04-03 07:56:11.519978,2,3,0.029847383499145508,24.1,1,
,2020-04-03 07:57:10.485890,2,4,58.9655327796936,31.3,1,
,2020-04-03 07:57:16.150838,2,5,5.664069890975952,26.7,1,
,2020-04-03 07:57:42.667099,3,1,12.656573295593262,6.0,1,
,2020-04-03 07:58:45.383428,3,2,62.69393730163574,28.9,1,
,2020-04-03 07:58:45.522839,3,3,0.03094315528869629,50.9,1,
,2020-04-03 07:59:44.283537,3,4,58.76029086112976,31.0,1,
,2020-04-03 07:59:49.946847,3,5,5.661089658737183,26.8,1,
,2020-04-03 08:00:17.097962,4,1,13.899691820144653,5.9,1,
,2020-04-03 08:01:19.023462,4,2,61.90292406082153,28.6,1,
,2020-04-03 08:01:19.158358,4,3,0.02930164337158203,25.9,1,
,2020-04-03 08:02:21.161871,4,4,62.003140687942505,30.9,1,
,2020-04-03 08:02:26.884318,4,5,5.721742391586304,29.9,1,
,2020-04-03 08:02:40.345719,5,1,6.1862475872039795,9.2,1,
,2020-04-03 08:03:44.973950,5,2,64.60633254051208,29.5,1,
,2020-04-03 08:03:45.111615,5,3,0.030026912689208984,25.5,1,
,2020-04-03 08:04:46.702450,5,4,61.59045457839966,29.4,1,
,2020-04-03 08:04:54.749288,5,5,8.04584813117981,26.2,1,
,2020-04-03 08:05:02.573404,6,1,2.907994270324707,21.6,1,
,2020-04-03 08:06:05.642456,6,2,63.04725909233093,28.6,1,
,2020-04-03 08:06:05.777555,6,3,0.029421567916870117,25.5,1,
,2020-04-03 08:07:08.022496,6,4,62.24456071853638,32.6,1,
,2020-04-03 08:07:13.736487,6,5,5.713179111480713,26.9,1,
,2020-04-03 08:08:02.774978,7,1,29.767550468444824,4.7,1,
,2020-04-03 08:09:05.704003,7,2,62.907511472702026,29.1,1,
,2020-04-03 08:09:05.837731,7,3,0.028461933135986328,24.5,1,
,2020-04-03 08:10:04.771874,7,4,58.933762311935425,30.6,1,
,2020-04-03 08:10:10.426270,7,5,5.653441667556763,26.4,1,
,2020-04-03 08:11:16.983064,8,1,27.41255283355713,2.8,1,
,2020-04-03 08:12:19.177970,8,2,62.17317533493042,28.7,1,
,2020-04-03 08:12:19.315061,8,3,0.02979564666748047,24.1,1,
,2020-04-03 08:13:19.475584,8,4,60.16013240814209,30.2,1,
,2020-04-03 08:13:25.117147,8,5,5.640865325927734,26.8,1,
,2020-04-03 08:13:46.156605,1,1,10.757980585098267,6.5,1,
,2020-04-03 08:14:51.096944,1,2,64.91876792907715,32.0,1,
,2020-04-03 08:14:51.232965,1,3,0.029951095581054688,25.5,1,
,2020-04-03 08:15:51.731609,1,4,60.498250246047974,32.0,1,
,2020-04-03 08:15:57.541787,1,5,5.809311151504517,26.6,1,
,2020-04-03 08:16:24.143161,2,1,13.501458168029785,7.4,1,
,2020-04-03 08:17:25.847323,2,2,61.68250560760498,29.0,1,
,2020-04-03 08:17:25.985783,2,3,0.029620885848999023,25.0,1,
,2020-04-03 08:18:25.478514,2,4,59.492361068725586,29.5,1,
,2020-04-03 08:18:31.231095,2,5,5.751920223236084,29.8,1,
,2020-04-03 08:18:55.224518,3,1,10.106235980987549,5.8,1,
,2020-04-03 08:20:00.244219,3,2,64.99616503715515,30.4,1,
,2020-04-03 08:20:00.382178,3,3,0.028871536254882812,26.8,1,
,2020-04-03 08:20:59.167229,3,4,58.784619092941284,29.9,1,
,2020-04-03 08:21:07.400454,3,5,8.23255968093872,33.7,1,
,2020-04-03 08:21:34.902919,4,1,13.953489303588867,5.7,1,
,2020-04-03 08:22:42.242935,4,2,67.31831574440002,32.6,1,
,2020-04-03 08:22:42.378068,4,3,0.029601097106933594,25.9,1,
,2020-04-03 08:23:42.926188,4,4,60.54771542549133,30.6,1,
,2020-04-03 08:23:48.784280,4,5,5.857179641723633,26.7,1,
,2020-04-03 08:24:02.365865,5,1,6.725450754165649,11.9,1,
,2020-04-03 08:25:05.672153,5,2,63.284568309783936,28.8,1,
,2020-04-03 08:25:05.810438,5,3,0.029752016067504883,25.5,1,
,2020-04-03 08:26:05.431728,5,4,59.62090992927551,30.1,1,
,2020-04-03 08:26:13.455978,5,5,8.023438453674316,40.6,1,
,2020-04-03 08:26:20.457272,6,1,3.853550910949707,23.4,1,
,2020-04-03 08:27:23.607189,6,2,63.128010749816895,29.4,1,
,2020-04-03 08:27:23.745071,6,3,0.03157234191894531,26.8,1,
,2020-04-03 08:28:22.312557,6,4,58.56705284118652,29.7,1,
,2020-04-03 08:28:28.358593,6,5,6.044926643371582,32.9,1,
,2020-04-03 08:29:00.115819,7,1,15.01586103439331,7.4,1,
,2020-04-03 08:30:02.547653,7,2,62.41003108024597,28.4,1,
,2020-04-03 08:30:02.682982,7,3,0.028710126876831055,25.9,1,
,2020-04-03 08:31:01.189704,7,4,58.50634837150574,30.4,1,
,2020-04-03 08:31:06.857764,7,5,5.6674041748046875,26.1,1,
,2020-04-03 08:32:13.040826,8,1,28.47702193260193,2.2,1,
,2020-04-03 08:33:14.937520,8,2,61.87510704994202,29.7,1,
,2020-04-03 08:33:15.075006,8,3,0.030066490173339844,24.1,1,
,2020-04-03 08:34:14.661153,8,4,59.58575510978699,30.5,1,
,2020-04-03 08:34:22.973793,8,5,8.311920166015625,33.1,1,
,2020-04-03 08:34:44.141002,1,1,10.860215187072754,7.0,1,
,2020-04-03 08:35:47.901229,1,2,63.738624572753906,28.9,1,
,2020-04-03 08:35:48.039335,1,3,0.030358314514160156,25.5,1,
,2020-04-03 08:36:48.634296,1,4,60.59452557563782,32.4,1,
,2020-04-03 08:36:56.284546,1,5,7.649477005004883,33.9,1,
,2020-04-03 08:37:23.383191,2,1,13.467902421951294,7.1,1,
,2020-04-03 08:38:28.830600,2,2,65.42584037780762,30.8,1,
,2020-04-03 08:38:28.968861,2,3,0.031166553497314453,26.8,1,
,2020-04-03 08:39:31.819282,2,4,62.850024700164795,30.1,1,
,2020-04-03 08:39:37.503070,2,5,5.683026075363159,26.9,1,
,2020-04-03 08:40:07.469886,3,1,13.18217921257019,6.0,1,
,2020-04-03 08:41:09.895053,3,2,62.40357565879822,29.9,1,
,2020-04-03 08:41:10.030448,3,3,0.029577255249023438,27.3,1,
,2020-04-03 08:42:12.782284,3,4,62.751455545425415,31.7,1,
,2020-04-03 08:42:22.097841,3,5,9.314825296401978,35.9,1,
,2020-04-03 08:42:49.878236,4,1,13.71389102935791,6.5,1,
,2020-04-03 08:43:51.681097,4,2,61.78092312812805,29.2,1,
,2020-04-03 08:43:51.818938,4,3,0.031186342239379883,25.5,1,
,2020-04-03 08:44:54.616845,4,4,62.79751944541931,33.8,1,
,2020-04-03 08:45:01.446794,4,5,6.82908821105957,25.8,1,
,2020-04-03 08:45:15.022963,5,1,7.24329137802124,10.2,1,
,2020-04-03 08:46:16.651371,5,2,61.60684108734131,32.0,1,
,2020-04-03 08:46:16.795617,5,3,0.031731367111206055,50.0,1,
,2020-04-03 08:47:16.442657,5,4,59.64659667015076,30.6,1,
,2020-04-03 08:47:22.198418,5,5,5.755063772201538,26.5,1,
,2020-04-03 08:47:29.060239,6,1,3.522286891937256,34.7,1,
,2020-04-03 08:48:34.672401,6,2,65.58687353134155,28.6,1,
,2020-04-03 08:48:34.824462,6,3,0.030275344848632812,25.0,1,
,2020-04-03 08:49:35.725553,6,4,60.90064311027527,29.4,1,
,2020-04-03 08:49:43.753556,6,5,8.027271270751953,34.5,1,
,2020-04-03 08:50:08.954926,7,1,12.847240686416626,7.8,1,
,2020-04-03 08:51:10.657982,7,2,61.68135404586792,28.1,1,
,2020-04-03 08:51:10.795153,7,3,0.03098273277282715,25.5,1,
,2020-04-03 08:52:11.276251,7,4,60.48070955276489,31.2,1,
,2020-04-03 08:52:16.892439,7,5,5.615516424179077,26.4,1,
,2020-04-03 08:53:23.829424,8,1,34.412505865097046,2.7,1,
,2020-04-03 08:54:29.478903,8,2,65.62794780731201,32.1,1,
,2020-04-03 08:54:29.614584,8,3,0.029398441314697266,25.9,1,
,2020-04-03 08:55:30.304534,8,4,60.68957781791687,32.1,1,
,2020-04-03 08:55:35.950313,8,5,5.645062685012817,26.2,1,
,2020-04-03 08:55:56.401116,1,1,10.286984920501709,7.0,1,
,2020-04-03 08:57:01.236661,1,2,64.8140709400177,30.4,1,
,2020-04-03 08:57:01.374179,1,3,0.02983570098876953,26.8,1,
,2020-04-03 08:58:02.254866,1,4,60.88027882575989,30.9,1,
,2020-04-03 08:58:08.135104,1,5,5.878627061843872,28.3,1,
,2020-04-03 08:58:34.931992,2,1,13.699924230575562,8.5,1,
,2020-04-03 08:59:39.073024,2,2,64.1194212436676,29.1,1,
,2020-04-03 08:59:39.209156,2,3,0.03006577491760254,24.1,1,
,2020-04-03 09:00:38.536821,2,4,59.32670593261719,29.9,1,
,2020-04-03 09:00:44.265214,2,5,5.727606773376465,27.3,1,
,2020-04-03 09:01:20.577089,3,1,23.863193035125732,5.2,1,
,2020-04-03 09:02:25.560458,3,2,64.96141052246094,29.8,1,
,2020-04-03 09:02:25.696629,3,3,0.0293881893157959,27.3,1,
,2020-04-03 09:03:26.624605,3,4,60.927573442459106,29.5,1,
,2020-04-03 09:03:32.257530,3,5,5.63224720954895,26.1,1,
,2020-04-03 09:03:58.877176,4,1,13.410463333129883,5.8,1,
,2020-04-03 09:05:05.168647,4,2,66.26979160308838,30.1,1,
,2020-04-03 09:05:05.306364,4,3,0.032441139221191406,24.1,1,
,2020-04-03 09:06:05.719334,4,4,60.412609815597534,29.1,1,
,2020-04-03 09:06:11.357386,4,5,5.637292861938477,26.2,1,
,2020-04-03 09:06:24.433028,5,1,6.76939582824707,10.1,1,
,2020-04-03 09:07:29.182230,5,2,64.72747039794922,29.6,1,
,2020-04-03 09:07:29.317882,5,3,0.03009963035583496,24.1,1,
,2020-04-03 09:08:28.550527,5,4,59.23228311538696,29.9,1,
,2020-04-03 09:08:34.127816,5,5,5.576629400253296,26.0,1,
,2020-04-03 09:08:40.172457,6,1,3.0516281127929688,34.6,1,
,2020-04-03 09:09:43.631391,6,2,63.437262296676636,31.5,1,
,2020-04-03 09:09:43.769179,6,3,0.03220939636230469,26.8,1,
,2020-04-03 09:10:42.378811,6,4,58.60923933982849,31.2,1,
,2020-04-03 09:10:49.424393,6,5,7.044606685638428,32.2,1,
,2020-04-03 09:11:24.331552,7,1,18.245919704437256,6.4,1,
,2020-04-03 09:12:30.960110,7,2,66.6071560382843,31.2,1,
,2020-04-03 09:12:31.096497,7,3,0.030901193618774414,50.9,1,
,2020-04-03 09:13:31.843109,7,4,60.74623131752014,32.2,1,
,2020-04-03 09:13:37.620291,7,5,5.776489019393921,26.9,1,
,2020-04-03 09:14:31.397138,8,1,26.0600688457489,2.9,1,
,2020-04-03 09:15:33.547062,8,2,62.12834024429321,29.2,1,
,2020-04-03 09:15:33.682932,8,3,0.030709028244018555,25.9,1,
,2020-04-03 09:16:34.073227,8,4,60.38992762565613,30.0,1,
,2020-04-03 09:16:39.624938,8,5,5.550933599472046,26.4,1,
,2020-04-03 09:17:01.439059,1,1,10.79388427734375,13.1,1,
,2020-04-03 09:18:07.499366,1,2,66.03862118721008,31.1,1,
,2020-04-03 09:18:07.634396,1,3,0.029743671417236328,25.5,1,
,2020-04-03 09:19:05.876337,1,4,58.24158048629761,30.6,1,
,2020-04-03 09:19:11.884162,1,5,6.007110595703125,27.6,1,
,2020-04-03 09:20:40.370120,2,1,75.44833159446716,3.3,1,
,2020-04-03 09:21:42.175088,2,2,61.78311824798584,29.1,1,
,2020-04-03 09:21:42.311369,2,3,0.029702425003051758,24.1,1,
,2020-04-03 09:22:41.095057,2,4,58.78330326080322,31.4,1,
,2020-04-03 09:22:46.694799,2,5,5.598733425140381,26.0,1,
,2020-04-03 09:23:24.779495,3,1,20.521682024002075,5.7,1,
,2020-04-03 09:24:30.292207,3,2,65.4907591342926,31.4,1,
,2020-04-03 09:24:30.427362,3,3,0.029210805892944336,25.9,1,
,2020-04-03 09:25:28.668883,3,4,58.241143465042114,29.6,1,
,2020-04-03 09:25:34.375587,3,5,5.705853462219238,26.2,1,
,2020-04-03 09:26:01.467977,4,1,13.623563528060913,6.4,1,
,2020-04-03 09:27:06.344742,4,2,64.85446977615356,31.6,1,
,2020-04-03 09:27:06.484712,4,3,0.03346753120422363,25.0,1,
,2020-04-03 09:28:04.630691,4,4,58.14439105987549,31.2,1,
,2020-04-03 09:28:10.372319,4,5,5.7378880977630615,26.1,1,
,2020-04-03 09:28:37.441575,5,1,18.18077802658081,5.5,1,
,2020-04-03 09:29:41.528181,5,2,64.06443858146667,30.3,1,
,2020-04-03 09:29:41.665454,5,3,0.030579566955566406,26.8,1,
,2020-04-03 09:30:45.870384,5,4,64.20455956459045,30.7,1,
,2020-04-03 09:30:53.683236,5,5,7.812172174453735,33.7,1,
,2020-04-03 09:31:00.233746,6,1,3.303797721862793,24.2,1,
,2020-04-03 09:32:03.802861,6,2,63.54722476005554,29.2,1,
,2020-04-03 09:32:03.939700,6,3,0.029944419860839844,25.5,1,
,2020-04-03 09:33:02.413660,6,4,58.47357702255249,30.3,1,
,2020-04-03 09:33:08.170087,6,5,5.750572443008423,29.8,1,
,2020-04-03 09:33:41.268396,7,1,16.153396368026733,7.1,1,
,2020-04-03 09:34:43.371791,7,2,62.08098602294922,29.4,1,
,2020-04-03 09:34:43.509570,7,3,0.030720949172973633,29.1,1,
,2020-04-03 09:35:42.032944,7,4,58.52299404144287,30.0,1,
,2020-04-03 09:35:47.902622,7,5,5.868953704833984,26.7,1,
,2020-04-03 09:36:48.891509,8,1,31.12205982208252,2.6,1,
,2020-04-03 09:37:51.854036,8,2,62.94020462036133,29.7,1,
,2020-04-03 09:37:51.993295,8,3,0.03287839889526367,25.0,1,
,2020-04-03 09:38:50.402124,8,4,58.40843868255615,29.9,1,
,2020-04-03 09:38:58.121375,8,5,7.718308210372925,32.6,1,
,2020-04-03 09:39:19.028700,1,1,10.447495222091675,7.8,1,
,2020-04-03 09:40:26.423058,1,2,67.36969256401062,29.8,1,
,2020-04-03 09:40:26.579659,1,3,0.029812097549438477,25.4,1,
,2020-04-03 09:41:25.691785,1,4,59.111674547195435,30.3,1,
,2020-04-03 09:41:31.507212,1,5,5.8093743324279785,26.8,1,
,2020-04-03 09:42:09.207465,2,1,14.876646280288696,6.2,1,
,2020-04-03 09:43:10.443937,2,2,61.21416783332825,28.2,1,
,2020-04-03 09:43:10.581162,2,3,0.02933359146118164,27.3,1,
,2020-04-03 09:44:10.008588,2,4,59.42702794075012,29.7,1,
,2020-04-03 09:44:15.723597,2,5,5.714282274246216,26.7,1,
,2020-04-03 09:44:41.921547,3,1,11.855642795562744,5.6,1,
,2020-04-03 09:45:43.527655,3,2,61.583805084228516,29.2,1,
,2020-04-03 09:45:43.666641,3,3,0.03180646896362305,25.5,1,
,2020-04-03 09:46:44.452731,3,4,60.785717725753784,30.4,1,
,2020-04-03 09:46:50.091118,3,5,5.637467384338379,26.3,1,
,2020-04-03 09:47:17.837742,4,1,13.916554689407349,6.6,1,
,2020-04-03 09:48:19.982988,4,2,62.12335467338562,28.5,1,
,2020-04-03 09:48:20.123026,4,3,0.03163647651672363,39.3,1,
,2020-04-03 09:49:18.359568,4,4,58.236151456832886,29.1,1,
,2020-04-03 09:49:23.960661,4,5,5.600325345993042,26.0,1,
,2020-04-03 09:49:53.309394,5,1,14.218943357467651,5.1,1,
,2020-04-03 09:50:55.311834,5,2,61.980669021606445,30.0,1,
,2020-04-03 09:50:55.449282,5,3,0.030038833618164062,24.1,1,
,2020-04-03 09:51:54.038312,5,4,58.588629961013794,30.1,1,
,2020-04-03 09:51:59.567153,5,5,5.5271360874176025,25.7,1,
,2020-04-03 09:52:05.807528,6,1,3.071185827255249,32.1,1,
,2020-04-03 09:53:10.167288,6,2,64.3380286693573,29.4,1,
,2020-04-03 09:53:10.307652,6,3,0.03353571891784668,25.0,1,
,2020-04-03 09:54:10.829059,6,4,60.52103018760681,31.6,1,
,2020-04-03 09:54:16.471435,6,5,5.641593933105469,26.5,1,
,2020-04-03 09:54:35.712455,7,1,10.175543546676636,9.3,1,
,2020-04-03 09:55:42.565580,7,2,66.83119630813599,30.8,1,
,2020-04-03 09:55:42.704010,7,3,0.0310971736907959,24.1,1,
,2020-04-03 09:56:44.016497,7,4,61.31208372116089,30.4,1,
,2020-04-03 09:56:51.809421,7,5,7.792130708694458,25.8,1,
,2020-04-03 09:57:54.419746,8,1,32.0513870716095,2.7,1,
,2020-04-03 09:58:59.472535,8,2,65.03071355819702,30.1,1,
,2020-04-03 09:58:59.611807,8,3,0.029830217361450195,25.5,1,
,2020-04-03 09:59:58.546685,8,4,58.93449640274048,30.1,1,
,2020-04-03 10:00:04.409580,8,5,5.861936092376709,27.1,1,
,2020-04-03 10:00:24.954358,1,1,10.50033974647522,6.8,1,
,2020-04-03 10:01:26.629562,1,2,61.651888847351074,28.5,1,
,2020-04-03 10:01:26.765960,1,3,0.02952885627746582,24.1,1,
,2020-04-03 10:02:25.837868,1,4,59.071540117263794,30.1,1,
,2020-04-03 10:02:31.509403,1,5,5.670854330062866,26.4,1,
,2020-04-03 10:03:03.590668,2,1,16.315417766571045,6.5,1,
,2020-04-03 10:04:05.351462,2,2,61.738704681396484,29.9,1,
,2020-04-03 10:04:05.502947,2,3,0.032927751541137695,50.8,1,
,2020-04-03 10:05:04.370746,2,4,58.867263317108154,29.5,1,
,2020-04-03 10:05:10.161454,2,5,5.788989543914795,27.0,1,
,2020-04-03 10:05:43.894856,3,1,12.551566123962402,5.2,1,
,2020-04-03 10:06:47.999107,3,2,64.08233523368835,30.0,1,
,2020-04-03 10:06:48.136724,3,3,0.030979394912719727,25.5,1,
,2020-04-03 10:07:49.578996,3,4,61.441869497299194,30.5,1,
,2020-04-03 10:07:56.339643,3,5,6.759846925735474,26.7,1,
,2020-04-03 10:08:23.751029,4,1,13.625403642654419,6.0,1,
,2020-04-03 10:09:29.702068,4,2,65.92926025390625,30.9,1,
,2020-04-03 10:09:29.839013,4,3,0.030196666717529297,24.5,1,
,2020-04-03 10:10:28.840621,4,4,59.00121188163757,30.3,1,
,2020-04-03 10:10:34.465336,4,5,5.623998165130615,25.9,1,
,2020-04-03 10:11:02.227781,5,1,14.61314058303833,5.1,1,
,2020-04-03 10:12:05.637938,5,2,63.388221979141235,28.5,1,
,2020-04-03 10:12:05.785212,5,3,0.03078746795654297,24.6,1,
,2020-04-03 10:13:04.179210,5,4,58.393595695495605,29.7,1,
,2020-04-03 10:13:09.920928,5,5,5.740730047225952,26.2,1,
,2020-04-03 10:13:17.127908,6,1,3.8401572704315186,22.8,1,
,2020-04-03 10:14:20.288492,6,2,63.138402223587036,29.0,1,
,2020-04-03 10:14:20.427253,6,3,0.03305530548095703,26.3,1,
,2020-04-03 10:15:19.192222,6,4,58.76457977294922,29.7,1,
,2020-04-03 10:15:26.003611,6,5,6.8107078075408936,32.5,1,
,2020-04-03 10:15:45.373637,7,1,9.45759630203247,10.1,1,
,2020-04-03 10:16:50.480801,7,2,65.0854127407074,28.9,1,
,2020-04-03 10:16:50.627909,7,3,0.039925575256347656,28.1,1,
,2020-04-03 10:17:51.676062,7,4,59.00009751319885,29.5,1,
,2020-04-03 10:17:57.426925,7,5,5.749930381774902,27.5,1,
,2020-04-03 10:19:06.292542,8,1,33.921414613723755,2.4,1,
,2020-04-03 10:20:08.287587,8,2,61.97371053695679,28.9,1,
,2020-04-03 10:20:08.425998,8,3,0.030461788177490234,49.1,1,
,2020-04-03 10:21:07.346483,8,4,58.920095443725586,30.1,1,
,2020-04-03 10:21:15.145620,8,5,7.798492431640625,32.6,1,
,2020-04-03 10:21:35.846883,1,1,10.60423493385315,7.6,1,
,2020-04-03 10:22:40.856238,1,2,64.98777055740356,29.5,1,
,2020-04-03 10:22:40.993865,1,3,0.02950119972229004,24.1,1,
,2020-04-03 10:23:39.262223,1,4,58.26797914505005,30.3,1,
,2020-04-03 10:23:48.686734,1,5,9.42375636100769,35.8,1,
,2020-04-03 10:24:19.057991,2,1,15.710561752319336,6.8,1,
,2020-04-03 10:25:21.849562,2,2,62.769535779953,28.8,1,
